record_id,title,year,publisher,url,stakeholder_group_proxy,stakeholder_confidence,stakeholder_method,stakeholder_score_government,stakeholder_score_investor,stakeholder_score_community,stakeholder_score_labour,stakeholder_score_NGO,stance_a_label,stance_a_score,stance_a_positive_sentences,stance_a_negative_sentences,stance_b_label,stance_b_score,stance_b_positive_sentences,stance_b_negative_sentences,draft_reconstructed_label,annotation_confidence,needs_review,review_reason,positive_cue_families,negative_cue_families,final_reconstructed_label,final_label_method,adjudication_score,pass1_stakeholder_group_proxy,pass1_stakeholder_confidence,pass1_stakeholder_method,final_stakeholder_group,final_stakeholder_status,final_stakeholder_method,final_stakeholder_confidence,third_pass_score_government,third_pass_score_investor,third_pass_score_community,third_pass_score_labour,third_pass_score_NGO
DISC-MEDIA-0010,A World Away From Its Reality Marikana Dissected Used Abused,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-22-a-world-away-from-its-reality-marikana-dissected-used-abused/,government,0.6658,dominant_voice_proxy,59.550,12.850,0.350,19.900,0.000,0,-1.84583,2,18,0,-2.46410,1,12,0,0.8620,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6658,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6658,,,,,
DISC-MEDIA-0011,Marikana Cabinet Ministers Feel Full Force Of Striking Miners Fury,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-22-marikana-cabinet-ministers-feel-full-force-of-striking-miners-fury/,government,0.7837,dominant_voice_proxy,24.500,5.300,4.200,3.200,0.000,0,-2.56495,0,12,0,-2.44949,0,6,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.7837,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.7837,,,,,
DISC-MEDIA-0012,Marikana What Really Happened We May Never Know,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-23-marikana-what-really-happened-we-may-never-know/,government,0.8156,dominant_voice_proxy,42.300,2.500,5.350,7.800,0.000,0,-3.36730,0,28,0,-4.79583,0,23,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8156,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8156,,,,,
DISC-MEDIA-0013,Marikana Zuma Reclaims His Soul And His Presidency,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-23-marikana-zuma-reclaims-his-soul-and-his-presidency/,labour,0.0705,dominant_voice_proxy,13.850,5.350,6.400,14.900,0.000,0,-2.01490,1,14,0,-3.16228,0,10,0,1.0000,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,labour,0.0705,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.0000,16.000,7.600,7.600,16.000,0.000
DISC-MEDIA-0014,Marxism Socialism And The Ghosts Of Marikana,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-23-marxism-socialism-and-the-ghosts-of-marikana/,government,0.9013,dominant_voice_proxy,35.950,3.550,2.850,2.500,0.000,0,-2.48491,0,11,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9013,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9013,,,,,
DISC-MEDIA-0015,Reporters Notebook Num Drowned Out At Uj Meeting On Marikana,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-23-reporters-notebook-num-drowned-out-at-uj-meeting-on-marikana/,labour,0.1168,dominant_voice_proxy,4.250,6.050,3.200,6.850,0.000,0,-0.81093,3,8,0,-2.64575,0,7,0,0.6913,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,labour,0.1168,dominant_voice_proxy,labour,resolved,third_pass_unique_headline_subject,0.9500,0.000,0.000,0.000,1.000,0.000
DISC-MEDIA-0016,Royal Bafokeng Faces Miners Strike As Lonmin Fallout Spreads,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-23-royal-bafokeng-faces-miners-strike-as-lonmin-fallout-spreads/,labour,0.3274,dominant_voice_proxy,6.750,15.100,2.850,22.450,0.000,0,-3.85805,0,14,0,-5.10555,0,13,0,1.0000,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,labour,0.3274,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3274,,,,,
DISC-MEDIA-0311,Marikana Avoidable Unconstitutional And Entirely Predictable,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-23-marikana-avoidable-unconstitutional-and-entirely-predictable/,government,0.8960,dominant_voice_proxy,24.050,0.000,2.500,0.350,0.000,0,-3.33220,0,27,0,-3.74166,0,14,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8960,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8960,,,,,
DISC-MEDIA-0017,Marikana One Week On Sas War With Itself For All To See,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-24-marikana-one-week-on-sas-war-with-itself-for-all-to-see/,labour,0.3605,dominant_voice_proxy,18.450,3.900,0.350,28.850,0.000,0,-2.03688,2,22,0,-3.24264,1,18,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.3605,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3605,,,,,
DISC-MEDIA-0018,Marikana The Matter Of Embedded Journalism,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-24-marikana-the-matter-of-embedded-journalism/,government,0.2811,dominant_voice_proxy,27.750,3.550,0.350,19.950,0.350,0,-2.56495,0,12,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2811,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2811,,,,,
DISC-MEDIA-0019,Num Takes Aim At Malema At Jhb Memorial Service For Marikana Victims,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-24-num-takes-aim-at-malema-at-jhb-memorial-service-for-marikana-victims/,labour,0.3423,dominant_voice_proxy,14.600,5.700,10.700,22.200,0.000,0,-2.48491,0,11,0,-2.23607,0,5,0,0.9442,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.3423,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3423,,,,,
DISC-MEDIA-0312,Lonmin Inquiry Not Bad Not Bad At All,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-24-lonmin-inquiry-not-bad-not-bad-at-all/,government,0.8333,dominant_voice_proxy,20.100,3.350,0.000,1.050,0.000,0,-1.38629,1,7,0,-2.23607,0,5,0,0.7245,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8333,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8333,,,,,
DISC-MEDIA-0020,Marikana Selebi And The Murder Of Sas Specialist Policing Skills,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-27-marikana-selebi-and-the-murder-of-sas-specialist-policing-skills/,government,0.9084,dominant_voice_proxy,19.100,1.750,0.000,0.000,0.000,0,-4.04037,0,17,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,kill(?:ed|ing|ings)?,0,pass1_independent_readings_agree,,government,0.9084,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9084,,,,,
DISC-MEDIA-0021,Marikana What Price Will Zuma Pay,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-27-marikana-what-price-will-zuma-pay/,government,0.8312,dominant_voice_proxy,23.100,3.550,0.350,3.900,0.000,0,-2.77259,0,15,0,-3.74166,0,14,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8312,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8312,,,,,
DISC-MEDIA-0313,Lonmin Strike Why The R4000 Figure Is No Trivial Matter,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-27-lonmin-strike-why-the-r4000-figure-is-no-trivial-matter/,investor,0.6977,dominant_voice_proxy,3.200,12.900,2.850,3.900,0.000,0,-2.24861,1,5,0,-2.23205,1,3,0,0.8961,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,investor,0.6977,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.6977,,,,,
DISC-MEDIA-0022,Marikana Strike Continues New Tensions Evident,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-28-marikana-strike-continues-new-tensions-evident/,government,0.8250,dominant_voice_proxy,6.000,1.050,0.700,0.700,0.000,0,-2.53629,2,11,0,-4.50000,0,9,0,1.0000,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,government,0.8250,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8250,,,,,
DISC-MEDIA-0315,Marikana We Should Be Incandescent With Rage,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-28-marikana-we-should-be-incandescent-with-rage/,government,0.9250,dominant_voice_proxy,33.350,0.700,0.000,2.500,0.000,0,-2.63906,0,13,0,-3.00000,0,9,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9250,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9250,,,,,
DISC-MEDIA-0023,Marikana Survivors May Be Charged With Murdering Own Comrades,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-30-marikana-survivors-may-be-charged-with-murdering-own-comrades/,government,0.4350,dominant_voice_proxy,8.850,2.500,5.000,2.850,0.000,0,-2.48491,0,11,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4350,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4350,,,,,
DISC-MEDIA-0024,Apartheid And The Marikana Murder Charges A Common Purpose Indeed,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-08-31-apartheid-and-the-marikana-murder-charges-a-common-purpose-indeed/,government,0.9765,dominant_voice_proxy,14.900,0.350,0.000,0.350,0.000,0,-2.77259,0,15,0,-3.16228,0,10,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9765,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9765,,,,,
DISC-MEDIA-0316,Democracy For All Marikana Signals Our Second Chance,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-31-democracy-for-all-marikana-signals-our-second-chance/,government,0.8750,dominant_voice_proxy,5.600,0.700,0.700,0.000,0.350,0,-0.69315,4,9,0,-2.44949,0,6,0,0.6285,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8750,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8750,,,,,
DISC-MEDIA-0025,Far Away From Murder Fields Of Marikana A Funeral,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-03-far-away-from-murder-fields-of-marikana-a-funeral/,government,0.8034,dominant_voice_proxy,8.900,0.700,0.700,1.750,0.000,0,-1.38629,1,7,0,-2.00000,0,4,0,0.6773,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8034,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8034,,,,,
DISC-MEDIA-0026,Marikana And Mangaung Where Tragedy And Political Theatre Meet,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-03-marikana-and-mangaung-where-tragedy-and-political-theatre-meet/,government,0.5543,dominant_voice_proxy,8.750,3.900,0.700,3.150,0.000,0,-1.60944,1,9,0,-3.00000,0,9,0,0.9219,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.5543,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.5543,,,,,
DISC-MEDIA-0027,Marikana Civil Society Demands Justice And Truth,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-03-marikana-civil-society-demands-justice-and-truth/,NGO,0.2045,dominant_voice_proxy,3.500,1.400,2.450,1.750,4.400,0,-1.99243,2,21,0,-2.82843,2,18,0,0.9642,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,NGO,0.2045,dominant_voice_proxy,NGO,resolved,pass1_retained_sufficient_confidence,0.2045,,,,,
DISC-MEDIA-0317,Marikana Murder Charge Withdrawal The First Glimmer Of Sanity,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-03-marikana-murder-charge-withdrawal-the-first-glimmer-of-sanity/,government,0.9698,dominant_voice_proxy,11.600,0.000,0.000,0.350,0.000,0,-3.25810,0,25,0,-4.00000,0,16,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9698,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9698,,,,,
DISC-MEDIA-0318,The Marikana Miners Have Rights Too,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-03-the-marikana-miners-have-rights-too/,government,1.0000,dominant_voice_proxy,6.000,0.000,0.000,0.000,0.000,0,-2.07944,0,7,0,-2.23607,0,5,0,0.8631,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,1.0000,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
DISC-MEDIA-0028,Marikana A Common Purpose For 162 Miners Freedom,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-04-marikana-a-common-purpose-for-162-miners-freedom/,government,0.5989,dominant_voice_proxy,8.850,1.050,3.550,0.000,0.350,0,-2.19722,0,8,0,-2.00000,0,4,0,0.8394,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.5989,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.5989,,,,,
DISC-MEDIA-0029,Marikana Freed Miners Speak Of Torture In Police Cells,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-04-marikana-freed-miners-speak-of-torture-in-police-cells/,government,0.9031,dominant_voice_proxy,25.800,0.350,2.500,0.000,0.000,0,-3.45259,0,9,0,-3.94949,0,6,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | tortur,0,pass1_independent_readings_agree,,government,0.9031,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9031,,,,,
DISC-MEDIA-0030,Lonmin Marikanas Near Total Stay Away,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-05-lonmin-marikanas-near-total-stay-away/,investor,0.9263,dominant_voice_proxy,1.400,19.000,0.350,1.050,0.000,0,-1.94591,0,6,0,-2.64575,0,7,0,0.9183,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.9263,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.9263,,,,,
DISC-MEDIA-0031,Marikana Tide Is Turning Against Police As Miners Lay Charge Of Torture,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-05-marikana-tide-is-turning-against-police-as-miners-lay-charge-of-torture/,government,1.0000,dominant_voice_proxy,14.400,0.000,0.000,0.000,0.000,0,-3.34722,0,8,0,-4.32843,0,8,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | tortur,0,pass1_independent_readings_agree,,government,1.0000,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
DISC-MEDIA-0032,Farlam Commission Finding Truths In The Marikana Labyrinth,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-06-farlam-commission-finding-truths-in-the-marikana-labyrinth/,government,0.7031,dominant_voice_proxy,42.100,3.550,8.900,7.800,12.500,0,-1.38629,2,11,0,-2.00000,1,9,0,0.6773,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.7031,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.7031,,,,,
DISC-MEDIA-0033,Marikana A Mining Town On Edge,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-06-marikana-a-mining-town-on-edge/,investor,0.2057,dominant_voice_proxy,1.400,7.050,2.850,5.600,0.000,0,-1.50408,1,8,0,-2.82843,0,8,0,0.8665,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.2057,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.2057,,,,,
DISC-MEDIA-0034,Marikana How Much Will It Cost South Africa,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-06-marikana-how-much-will-it-cost-south-africa/,labour,0.1457,dominant_voice_proxy,8.500,4.200,0.350,9.950,0.000,0,-0.69315,1,3,0,-0.73205,1,3,0,0.2850,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.1457,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.1457,,,,,
DISC-MEDIA-0035,Marikana Strikers Send Down Tools Or Else Message To Remaining Lonmin Employees,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-06-marikana-strikers-send-down-tools-or-else-message-to-remaining-lonmin-employees/,labour,0.0878,dominant_voice_proxy,2.800,9.350,1.050,10.250,0.000,0,-2.94176,1,11,0,-4.81662,0,11,0,1.0000,true,stakeholder_voice_low_confidence,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,labour,0.0878,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.0851,3.200,9.400,1.600,8.600,0.000
DISC-MEDIA-0319,World Banks Kim Goes To Joburg But Will He Miss Marikana And Medupi,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-06-world-banks-kim-goes-to-joburg-but-will-he-miss-marikana-and-medupi/,investor,0.7544,dominant_voice_proxy,0.000,2.850,0.700,0.700,0.350,0,-0.91629,1,4,0,-0.41421,1,2,0,0.2661,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.7544,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.7544,,,,,
DISC-MEDIA-0036,Marikana The Investigations Integrity Compromised As Small Koppies Crime Scene Defaced,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-07-marikana-the-investigations-integrity-compromised-as-small-koppies-crime-scene-defaced/,government,0.9419,dominant_voice_proxy,12.050,0.000,0.700,0.000,0.700,0,-0.69315,0,1,0,-1.00000,0,1,0,0.3386,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9419,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9419,,,,,
DISC-MEDIA-0320,Stuck In The Mud In Marikana,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-07-stuck-in-the-mud-in-marikana/,investor,0.2019,dominant_voice_proxy,0.000,10.650,0.350,8.500,0.000,0,-0.69315,3,7,0,-2.44949,0,6,0,0.6285,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.2019,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.2019,,,,,
